transform,total_freq,label_ratio,impact_ratio,fail_num,pass_num,sus_score
"('insert', (), ('dep', 'nsubj', 'ccomp', 'poss', 'dobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('intj',))",3,1.0,0.3333333333333333,0,3,72.20630372492836
"('replace', ('dobj',), ('ROOT',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('acl',), ('pobj',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'pobj', 'det', 'appos', 'prep', 'det', 'compound', 'pobj', 'prep', 'det', 'compound', 'pobj', 'prep', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('nsubj', 'ROOT'), ('nsubj', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'det', 'pobj', 'prep', 'amod', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det',), ('compound',))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'ROOT', 'det', 'amod', 'punct', 'nmod', 'punct', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'det', 'amod', 'punct', 'amod', 'pobj', 'punct', 'compound', 'poss', 'case', 'nsubj', 'ROOT', 'prep', 'det', 'advmod', 'amod', 'amod', 'pobj', 'prep', 'det', 'amod', 'compound', 'punct', 'pobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det',), ('neg',))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'det', 'pobj', 'ROOT', 'advmod', 'prep', 'det', 'pobj', 'cc', 'conj', 'det', 'dobj', 'prep', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('poss',), ('nsubj',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'ROOT', 'nsubj', 'ccomp', 'amod', 'dobj', 'punct', 'prep', 'pobj', 'cc', 'conj', 'punct', 'prep', 'det', 'amod', 'pobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('expl',), ('nsubj',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'conj', 'nsubj', 'ccomp', 'amod', 'dobj', 'punct', 'prep', 'pobj', 'cc', 'conj', 'punct', 'prep', 'det', 'amod', 'pobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('nsubj',), ('ROOT', 'det', 'amod', 'poss', 'case', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'det', 'amod', 'appos', 'prep', 'pobj', 'cc', 'predet', 'poss', 'conj', 'punct', 'advmod', 'prep', 'poss', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('det', 'nsubj', 'ROOT', 'advmod', 'prep', 'det', 'pobj', 'cc', 'conj', 'det', 'dobj', 'prep', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'poss', 'advmod', 'amod', 'cc', 'advmod', 'conj', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det',), ('det', 'nsubj', 'ROOT', 'advmod', 'prep', 'det', 'pobj', 'cc', 'conj', 'det', 'dobj', 'prep', 'pobj', 'punct', 'nmod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'appos', 'nummod', 'compound', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'dep', 'compound', 'compound', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'appos', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'dobj', 'conj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'conj', 'nmod', 'compound', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'amod', 'nummod', 'compound', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'npadvmod', 'nummod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod', 'pobj'), ('pobj', 'ROOT', 'dep', 'npadvmod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'dobj'), ('advmod', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('compound', 'pobj'), ('compound', 'pobj', 'dep', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advcl',), ('dep',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('relcl',), ('acl',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('compound', 'compound'), ('compound', 'compound'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('ROOT', 'dep', 'appos'))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('conj',), ('conj', 'dep', 'dep'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('compound',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'advmod'))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('ROOT', 'acl'), ('compound', 'nsubj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj', 'prep'), ('pobj', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('nsubj',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('nummod',), ('pobj', 'dep', 'npadvmod', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'det', 'dobj'), ('ROOT', 'det', 'dobj', 'dep', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('xcomp',), ('nsubj',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('acl',), ('ROOT',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('pobj', 'dep', 'appos', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'parataxis', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'dobj', 'punct'))",2,1.0,0.5,1,1,91.22171945701358
"('insert', (), ('dep', 'conj', 'auxpass', 'parataxis', 'punct', 'nsubj', 'ROOT', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'auxpass', 'relcl', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'dobj', 'punct'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'nsubjpass', 'auxpass', 'ccomp', 'punct', 'nsubj', 'conj', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'auxpass', 'parataxis', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'dobj', 'punct'))",2,1.0,0.5,1,1,91.22171945701358
"('insert', (), ('dep', 'nsubj', 'parataxis', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'advmod', 'acomp', 'punct'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'nsubjpass', 'auxpass', 'parataxis', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'advmod', 'acomp', 'punct'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('dep', 'nsubjpass', 'auxpass', 'relcl', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'dobj', 'punct'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('dep', 'nsubj', 'relcl', 'punct', 'nsubj', 'aux', 'neg', 'prep', 'dobj', 'punct'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('aux', 'neg'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('neg',))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('ROOT',), ('aux', 'neg', 'ROOT'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'nsubj', 'ROOT', 'punct', 'nsubj', 'ccomp', 'dobj', 'punct'))",4,1.0,0.25,1,3,83.86023294509151
"('insert', (), ('dep', 'nsubjpass', 'auxpass', 'parataxis', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'acomp', 'punct'))",3,1.0,0.3333333333333333,1,2,87.38621586475944
"('insert', (), ('dep', 'nsubj', 'auxpass', 'relcl', 'punct', 'nsubj', 'ROOT', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'dep', 'auxpass', 'prep', 'punct', 'nsubj', 'ROOT', 'dobj', 'punct'))",3,1.0,0.3333333333333333,0,3,72.20630372492836
"('insert', (), ('dep', 'nsubj', 'parataxis', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'acomp', 'punct'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'nsubj', 'ROOT', 'punct', 'nsubj', 'ccomp', 'acomp', 'punct'))",3,1.0,0.3333333333333333,1,2,87.38621586475944
"('insert', (), ('dep', 'appos', 'ROOT', 'punct', 'nsubj', 'ccomp', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'auxpass', 'ccomp', 'punct', 'nsubj', 'ROOT', 'neg', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'relcl', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'advmod', 'acomp', 'punct'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('dep', 'nsubj', 'auxpass', 'parataxis', 'punct', 'nsubj', 'conj', 'neg', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'ROOT', 'punct', 'nsubj', 'aux', 'neg', 'ccomp', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'auxpass', 'conj', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('prep',), ('ROOT',))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('amod', 'dobj'), ('amod', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('acomp',), ('ROOT',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advmod', 'acomp'), ('advmod', 'acomp'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('acl',), ('advcl',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod',), ('compound',))",4,1.0,0.25,1,3,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'aux', 'punct', 'nsubj', 'ROOT', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'ccomp', 'punct', 'nsubj', 'ccomp', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubjpass', 'auxpass', 'dep', 'punct', 'nsubj', 'ROOT', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'conj', 'punct', 'nsubj', 'ccomp', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'pobj', 'parataxis', 'punct', 'nsubj', 'ROOT', 'dobj', 'punct'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('dep', 'nsubj', 'auxpass', 'parataxis', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'acomp', 'punct'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'nsubj', 'dep', 'punct', 'nsubj', 'conj', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'parataxis', 'punct', 'nsubj', 'ROOT', 'dobj', 'punct'))",5,1.0,0.2,0,5,63.39622641509435
"('replace', ('ROOT',), ('nsubj', 'dep', 'ROOT', 'xcomp', 'det', 'dobj', 'advmod', 'advcl', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advmod',), ('ROOT',))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'det', 'amod', 'punct', 'amod', 'attr', 'nsubj', 'relcl', 'dobj', 'xcomp', 'prep', 'det', 'amod', 'pobj', 'prep', 'poss', 'compound', 'pobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('poss', 'dep', 'det', 'poss', 'case', 'nsubj', 'ROOT', 'det', 'attr', 'cc', 'poss', 'nsubj', 'advmod', 'conj', 'det', 'amod', 'attr', 'prep', 'amod', 'amod', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('det', 'amod', 'punct', 'amod', 'ROOT', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'det', 'amod', 'punct', 'amod', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod',), ('ROOT',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('advmod', 'mark', 'det', 'ROOT', 'aux', 'relcl', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'dep', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det',), ('nmod',))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'det', 'poss', 'case', 'appos', 'ROOT', 'det', 'attr', 'cc', 'poss', 'nsubj', 'advmod', 'conj', 'det', 'amod', 'attr', 'prep', 'amod', 'amod', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'attr', 'prep', 'amod', 'pobj', 'prep', 'pobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('det', 'poss', 'case', 'nsubj', 'ROOT', 'det', 'attr', 'cc', 'poss', 'nsubj', 'advmod', 'conj', 'det', 'amod', 'attr', 'prep', 'amod', 'amod', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('amod',))",3,1.0,0.3333333333333333,0,3,72.20630372492836
"('insert', (), ('amod',))",5,1.0,0.2,1,4,80.6077568972411
"('insert', (), ('appos', 'nsubj', 'ROOT', 'dobj', 'prt', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('nsubj',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dobj', 'nsubj', 'csubj', 'prep', 'pobj', 'ccomp', 'advmod', 'prep', 'pobj', 'prep', 'advmod', 'det', 'amod', 'amod', 'compound', 'pobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('appos', 'prep', 'amod', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('poss',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('ROOT', 'advmod', 'advmod', 'acomp', 'punct'))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('ROOT',), ('dep', 'nsubj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('nsubj', 'ROOT', 'det', 'dobj', 'punct', 'dep'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('npadvmod',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dobj', 'det', 'amod', 'dobj', 'amod', 'prep', 'pobj', 'cc', 'conj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('npadvmod', 'advmod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dobj', 'prep', 'amod', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('amod', 'compound', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dobj',), ('mark',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('det', 'ROOT', 'amod', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'amod', 'compound', 'compound', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'pobj', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'advcl', 'nmod', 'compound', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'dobj', 'punct'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'nmod', 'nmod', 'compound', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'punct', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('relcl',), ('nsubj',))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'advmod', 'punct', 'prep', 'det', 'pobj', 'nsubj', 'nsubj', 'aux', 'relcl', 'acomp', 'punct', 'nsubj', 'ROOT', 'advmod', 'acomp', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'xcomp'), ('aux', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'punct', 'ROOT', 'advmod', 'prep', 'pcomp', 'det', 'dobj', 'prep', 'compound', 'pobj', 'punct', 'det', 'npadvmod', 'punct', 'amod', 'dobj', 'cc', 'amod', 'conj', 'nsubj', 'aux', 'relcl', 'det', 'compound', 'dobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('intj', 'ROOT', 'dep'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('ccomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('pobj', 'dep', 'advmod', 'dep', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'dobj'), ('amod', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('compound', 'pobj'), ('compound', 'pobj'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'amod', 'nsubj', 'ROOT', 'det', 'compound', 'attr', 'punct', 'prep', 'det', 'pobj', 'det', 'nsubj', 'conj', 'punct', 'cc', 'nsubj', 'conj', 'advmod', 'advmod', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod', 'nsubj'), ('compound', 'nsubj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'advmod', 'punct', 'prep', 'det', 'pobj', 'nsubj', 'nsubj', 'aux', 'relcl', 'acomp', 'punct', 'nsubj', 'advcl', 'advmod', 'acomp', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('nsubj', 'dep', 'advmod', 'ROOT', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'dep', 'dep', 'det', 'amod', 'attr', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('punct', 'ROOT'), ('meta', 'punct', 'punct', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('attr',), ('dobj',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('amod',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('conj', 'prep'), ('conj', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('appos',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('pobj', 'dep', 'compound', 'dobj', 'prep', 'det', 'compound', 'pobj', 'nsubj', 'advmod', 'relcl', 'det', 'dobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'amod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'pobj'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'advcl'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('prep', 'compound', 'compound', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj', 'aux'), ('amod',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'conj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('prep',), ('nmod',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det',), ('prep',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'appos', 'appos', 'appos'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('neg', 'ccomp'), ('advmod', 'acl'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('ROOT', 'dep', 'compound', 'compound', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'punct', 'appos', 'appos', 'appos'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('dep', 'conj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('compound', 'nsubj'), ('compound', 'nsubj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advmod', 'ROOT'), ('advmod', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'appos', 'nummod', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'amod', 'dobj'), ('ROOT', 'amod', 'attr'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dobj',), ('dobj', 'dep', 'attr'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'compound', 'npadvmod', 'attr'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('amod', 'ROOT'), ('compound', 'ROOT', 'dep', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('compound',), ('nmod',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('prep',), ('compound',))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('pobj',), ('ROOT', 'dep', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det', 'pobj'), ('pobj', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('acomp', 'prep', 'amod'), ('compound', 'ROOT', 'dobj', 'dep', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'dobj'), ('compound', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj', 'nsubj', 'aux', 'advmod', 'neg', 'aux', 'relcl'), ('compound', 'compound', 'compound', 'compound', 'compound', 'compound', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'advmod', 'acomp'), ('ROOT', 'compound', 'pobj', 'dep', 'pobj', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('advmod', 'dep', 'prep', 'npadvmod', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advmod',), ('compound',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('conj',), ('nmod', 'dep', 'conj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'amod', 'dobj', 'prep', 'pobj'), ('compound', 'compound', 'compound', 'compound', 'ROOT', 'dep', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'advmod'), ('nsubj', 'ROOT', 'dep', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('prep', 'det'), ('prep', 'amod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('nsubj', 'ccomp'), ('compound', 'ccomp'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advcl',), ('conj',))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'appos', 'compound', 'npadvmod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dobj',), ('acomp', 'advmod', 'dobj', 'compound', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dobj',))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('advmod',), ('pobj', 'punct', 'appos', 'npadvmod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det',), ('nsubj',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dobj',), ('det', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dobj', 'prep'))",2,1.0,0.5,0,2,77.59815242494227
"('delete', ('prep', 'det'), ())",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('ROOT', 'det'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('appos', 'punct', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('prep', 'nummod', 'compound', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('compound', 'compound', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('nsubj',), ('advmod',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advmod',), ('dobj',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('prep', 'pobj', 'compound', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('ROOT', 'dep', 'advcl'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('poss',), ('poss',))",3,1.0,0.3333333333333333,0,3,72.20630372492836
"('replace', ('pobj',), ('pobj', 'dep', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('compound', 'ROOT'), ('compound', 'nsubj', 'dep', 'npadvmod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pcomp', 'dobj'), ('compound', 'nmod', 'dep', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dobj',), ('appos', 'dep', 'dep'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('pcomp',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('compound', 'dobj'), ('compound', 'dobj', 'dep', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('compound', 'pobj'), ('pobj', 'advcl', 'dep', 'advmod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'pcomp', 'attr', 'punct', 'dep', 'nsubj', 'ROOT', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'parataxis', 'punct', 'nsubj', 'aux', 'neg', 'ccomp', 'compound', 'attr', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'advcl', 'acomp', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'advmod', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('punct', 'cc', 'nsubj', 'parataxis', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'advmod', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'auxpass', 'ROOT', 'punct', 'dobj', 'dep', 'advcl', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('acomp',), ('attr', 'punct', 'nsubj', 'auxpass', 'advcl', 'punct', 'nsubj', 'ROOT', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det',), ('dobj',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'parataxis', 'punct', 'nsubj', 'ccomp', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('nmod',), ('pobj',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('relcl',), ('attr',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('xcomp',), ('acl',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('auxpass', 'ROOT'), ('ROOT', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
